,feature1,feature2,true_label,cluster
2343,-0.686507,1.18094,2,2
2344,2.03342,0.214594,3,-1
2345,1.44388,0.93903,3,3
2346,-1.48744,1.59536,2,2
2347,0.582779,0.604051,3,-1
2348,-0.866805,2.02528,2,-1
2349,0.878891,0.219277,3,3
2350,1.45912,0.825829,3,3
2351,0.706163,1.15219,3,-1
2352,-0.758156,1.1579,2,2
2353,1.16634,0.694457,3,3
2354,-1.16244,0.665123,2,2
2355,0.857595,-0.0249533,3,-1
2356,-1.05065,1.62489,2,2
2357,0.999263,0.539369,3,3
2358,1.56896,1.15272,3,-1
2359,-0.568818,1.36145,2,-1
2360,-1.12677,0.812886,2,2
2361,1.57962,0.777289,3,3
2362,-1.98668,1.29281,2,-1
2363,-1.27056,0.38835,2,-1
2364,1.08902,-0.0505997,3,-1
2365,-0.454355,1.91533,2,-1
2366,-0.370247,1.26303,2,-1
2367,-0.723124,0.464679,2,-1
2368,2.03613,0.24092,3,-1
2369,1.09214,0.523079,3,3
2370,0.847389,0.227365,3,3
2371,1.35671,0.260812,3,3
2372,1.49485,0.495229,3,3
2373,-1.07322,0.526825,2,2
2374,0.694514,0.514941,3,3
2375,-1.03254,1.21539,2,2
2376,-1.06397,1.02173,2,2
2377,-1.52825,0.948166,2,2
2378,-1.07171,0.542828,2,2
2379,0.951192,0.988647,3,3
2380,1.1155,0.369338,3,3
2381,-1.7098,0.473207,2,-1
2382,0.829605,1.27558,3,-1
2383,0.250088,0.732322,3,-1
2384,-1.18879,1.22348,2,2
2385,-1.73892,0.543557,2,-1
2386,-1.66306,1.24062,2,2
2387,-0.556281,1.16383,2,-1
2388,-1.44709,0.632287,2,5
2389,-1.15744,1.69669,2,2
2390,-1.60349,0.186893,2,-1
2391,-0.918256,1.71863,2,-1
2392,1.34306,1.05338,3,3
2393,-0.212531,0.795329,2,-1
2394,1.37582,0.608398,3,3
2395,-1.17089,1.54018,2,2
2396,-1.27602,1.37988,2,2
2397,0.809658,0.887255,3,3
2398,-0.307549,1.27861,2,-1
2399,1.10072,0.68066,3,3
2400,-1.25518,1.37841,2,2
2401,-1.41289,1.31965,2,2
2402,-0.437363,0.864445,2,-1
2403,-0.689329,1.32793,2,2
2404,2.04138,0.302482,3,-1
2405,-2.2749,0.750572,2,-1
2406,2.00438,0.365947,3,-1
2407,1.89686,1.33818,3,-1
2408,-0.823784,1.1033,2,2
2409,-1.26947,1.70669,2,-1
2410,0.00104385,1.05188,3,-1
2411,0.487806,0.134988,3,-1
2412,-0.061592,0.605144,3,-1
2413,-1.8106,0.168021,2,-1
2414,-1.31196,0.936584,2,2
2415,0.445723,-0.269633,3,-1
2416,-0.701937,0.876539,2,2
2417,-0.431188,0.869284,2,-1
2418,-0.968646,0.374222,2,-1
2419,-1.40975,1.1584,2,2
2420,-0.473111,1.43502,2,-1
2421,-1.60813,0.964906,2,2
2422,1.1916,1.16183,3,3
2423,1.08636,0.331967,3,3
2424,-0.673743,0.350886,2,-1
2425,-1.16885,1.82743,2,-1
2426,-0.884803,0.953086,2,2
2427,1.35263,0.721749,3,3
2428,-1.20427,0.706104,2,2
2429,0.774576,0.994105,3,3
2430,-1.04407,0.286668,2,-1
2431,-1.9606,1.70338,2,-1
2432,1.3266,1.1583,3,3
2433,-0.917079,1.20512,2,2
2434,-1.10876,1.39395,2,2
2435,1.11214,-0.113179,3,-1
2436,1.48545,-0.249151,3,-1
2437,0.850911,0.177268,3,3
2438,-0.181378,1.34513,2,-1
2439,1.80951,0.570669,3,-1
2440,-1.09702,0.903279,2,2
2441,0.769077,0.999472,3,3
2442,0.823138,0.669134,3,3
2443,0.5307,1.02244,3,4
2444,-1.05226,1.64857,2,2
2445,1.11161,1.27136,3,6
2446,-1.10979,1.48423,2,2
2447,0.532566,0.835628,3,3
2448,-0.395181,1.25583,2,-1
2449,-0.412934,0.605361,2,-1
2450,0.845636,0.597584,3,3
2451,-1.23318,0.767672,2,2
2452,1.33249,1.25534,3,3
2453,1.53166,1.39535,3,-1
2454,0.861928,1.26144,3,-1
2455,1.48115,0.42803,3,3
2456,1.04232,-0.0974615,3,-1
2457,-2.37706,1.05915,2,-1
2458,0.999382,1.30362,3,-1
2459,-1.10201,1.14417,2,2
2460,-1.18379,0.578488,2,2
2461,-1.50002,0.331712,2,-1
2462,0.950348,0.430115,3,3
2463,1.08864,0.800943,3,3
2464,1.1204,1.38889,3,-1
2465,0.41215,0.536164,3,-1
2466,-0.84453,1.8491,2,-1
2467,0.0133952,1.10632,2,-1
2468,-1.4712,1.17063,2,2
2469,1.09181,0.558541,3,3
2470,-1.44364,0.531917,2,5
2471,-1.92643,1.05863,2,-1
2472,1.69495,1.26449,3,-1
2473,-1.03769,1.49006,2,2
2474,-0.37051,0.91565,2,-1
2475,1.73716,0.974532,3,-1
2476,0.54075,0.438331,3,-1
2477,0.779305,0.0555136,3,-1
2478,-0.526905,1.35128,2,-1
2479,-0.985477,0.830734,2,2
2480,-1.44292,1.5758,2,2
2481,1.14682,1.32821,3,6
2482,0.968263,0.0349541,3,-1
2483,-1.23212,1.44891,2,2
2484,-1.38845,1.66736,2,-1
2485,-0.483482,0.866353,2,-1
2486,-0.459507,1.58816,2,-1
2487,1.37151,0.290447,3,3
2488,1.27167,0.672364,3,3
2489,-1.3886,1.17471,2,2
2490,-1.84966,1.61264,2,-1
2491,1.77767,0.571861,3,-1
2492,-0.85512,1.91704,2,-1
2493,-0.701146,-0.121798,2,-1
2494,0.263235,0.298274,3,-1
2495,1.38883,0.169561,3,3
2496,2.01848,0.68735,3,-1
2497,-1.75625,1.16352,2,-1
2498,-0.626236,1.08597,2,-1
2499,1.30803,1.28948,3,3
2500,-1.46226,1.17823,2,2
2501,-1.27623,0.674999,2,2
2502,1.52344,0.586226,3,3
2503,1.16469,-0.200814,3,-1
2504,-2.05813,1.23715,2,-1
2505,0.729506,0.683122,3,3
2506,0.913296,0.299443,3,3
2507,1.11797,0.0825748,3,-1
2508,-1.20577,1.59608,2,2
2509,2.30003,0.0599782,3,-1
2510,-0.219113,1.81113,2,-1
2511,2.19493,1.01056,3,-1
2512,1.40569,1.474,3,-1
2513,0.803948,-0.0761791,3,-1
2514,0.983238,1.34883,3,-1
2515,0.233268,0.656004,3,-1
2516,-1.30927,0.748336,2,2
2517,1.43664,0.471263,3,3
2518,-1.55728,0.742712,2,2
2519,0.294964,0.854336,3,-1
2520,1.53218,0.532225,3,3
2521,0.124609,0.385686,3,-1
2522,1.57566,1.17054,3,-1
2523,2.00191,0.463884,3,-1
2524,1.59795,0.42453,3,3
2525,1.39812,0.765445,3,3
2526,-1.49688,0.49071,2,5
2527,-1.11454,1.01702,2,2
2528,-1.26674,1.48544,2,2
2529,-1.12796,1.19333,2,2
2530,-0.177187,0.762851,2,-1
2531,-1.57425,1.05698,2,2
2532,0.902687,0.638977,3,3
2533,-1.53447,0.953225,2,2
2534,1.24761,0.207611,3,3
2535,1.38852,1.14565,3,3
2536,-0.551382,1.31285,2,-1
2537,1.93183,1.02284,3,-1
2538,-1.24107,1.20702,2,2
2539,-1.49814,1.14421,2,2
2540,1.01585,0.00699545,3,-1
2541,-1.40342,0.802628,2,2
2542,0.648943,0.955098,3,3
2543,-1.00806,1.25704,2,2
2544,0.941228,1.33419,3,-1
2545,0.337054,0.349652,3,-1
2546,-1.09325,1.01836,2,2
2547,1.1451,1.22301,3,3
2548,-1.21662,0.572969,2,2
2549,-0.366428,1.16396,2,-1
2550,0.922929,0.301225,3,3
2551,-0.315177,1.54985,2,-1
2552,-1.00029,0.909146,2,2
2553,0.60639,0.358423,3,3
2554,0.5991,0.595216,3,-1
2555,1.27924,-0.116503,3,-1
2556,-0.160577,0.745834,2,-1
2557,-0.716855,1.25324,2,2
2558,-1.26324,1.22801,2,2
2559,0.153996,0.441591,3,-1
2560,1.26721,1.44837,3,-1
2561,-1.52053,0.873214,2,2
2562,1.49582,0.125214,3,3
2563,1.23514,0.876997,3,3
2564,0.889239,0.0218594,3,-1
2565,-1.40668,0.512506,2,5
2566,1.04046,0.279567,3,3
2567,-1.43722,1.09256,2,2
2568,-1.50435,0.983307,2,2
2569,-1.53271,1.97311,2,-1
2570,0.859675,0.885595,3,3
2571,1.39614,0.211769,3,3
2572,-1.16076,1.32243,2,2
2573,-1.22549,0.904328,2,2
2574,1.39964,1.07412,3,3
2575,0.998632,0.414421,3,3
2576,-0.958955,1.16802,2,2
2577,0.825362,0.874712,3,3
2578,-1.12812,1.30182,2,2
2579,1.35113,0.9445,3,3
2580,-1.76484,0.67797,2,-1
2581,-1.69825,0.942716,2,2
2582,-0.895387,1.26776,2,2
2583,1.65892,1.38472,3,-1
2584,1.88935,1.09128,3,-1
2585,-1.36217,0.72857,2,2
2586,0.925028,0.665654,3,3
2587,-0.628528,1.41068,2,-1
2588,1.53826,1.35587,3,-1
2589,-0.812122,1.2401,2,2
2590,-1.16127,1.57554,2,2
2591,1.15794,1.49023,3,-1
2592,1.64495,0.480118,3,3
2593,-0.831048,0.61438,2,2
2594,1.24883,0.809384,3,3
2595,-0.989899,1.72083,2,-1
2596,-1.16868,0.8559,2,2
2597,-1.60268,1.02945,2,2
2598,1.04496,0.723324,3,3
2599,1.36673,0.487182,3,3
2600,-1.41766,0.660042,2,2
2601,1.53294,0.803836,3,3
2602,-0.974905,0.906779,2,2
2603,1.05325,0.614372,3,3
2604,1.87168,1.12979,3,-1
2605,-1.23786,1.02777,2,2
2606,-0.857941,0.426659,2,-1
2607,-0.929739,1.19004,2,2
2608,1.42709,0.147116,3,3
2609,-0.614304,0.571594,2,-1
2610,1.17313,0.257483,3,3
2611,0.955174,1.43051,3,-1
2612,-0.409041,1.50134,2,-1
2613,-0.635462,1.39417,2,2
2614,1.11081,0.911875,3,3
2615,1.31218,0.669714,3,3
2616,-0.677767,0.859303,2,2
2617,-0.664556,1.06571,2,-1
2618,1.00725,0.37429,3,3
2619,-1.4958,0.965083,2,2
2620,2.0188,0.118069,3,-1
2621,1.13932,0.348657,3,3
2622,-1.52495,1.95119,2,-1
2623,-0.588625,0.220136,2,-1
2624,1.66618,0.658759,3,3
2625,1.23315,0.606681,3,3
2626,-0.954239,0.873091,2,2
2627,-1.10952,0.760498,2,2
2628,-1.17626,1.36213,2,2
2629,-0.966295,1.8616,2,-1
2630,-0.87588,0.643978,2,2
2631,0.911846,0.214934,3,3
2632,1.22911,0.576939,3,3
2633,1.25928,0.267298,3,3
2634,0.535594,0.707352,3,3
2635,-0.888964,0.932414,2,2
2636,0.997896,0.83718,3,3
2637,1.31347,0.0464308,3,-1
2638,1.13864,1.27063,3,3
2639,0.86069,0.245481,3,3
2640,1.94925,0.846425,3,-1
2641,0.866381,0.602884,3,3
2642,-1.20315,1.24864,2,2
2643,1.84447,0.992909,3,-1
2644,0.725246,0.720321,3,3
2645,0.594193,1.19805,3,-1
2646,1.41056,0.597546,3,3
2647,1.04372,0.820772,3,3
2648,-1.15545,0.600367,2,2
2649,0.948775,0.516792,3,3
2650,-1.1165,1.52447,2,2
2651,-0.803795,-0.101972,2,-1
2652,1.66114,0.239457,3,-1
2653,-0.909661,1.52739,2,2
2654,0.937439,0.133497,3,-1
2655,-0.0636874,1.05777,2,-1
2656,-1.30612,1.77526,2,-1
2657,0.816358,1.04288,3,3
2658,-1.47967,1.45359,2,2
2659,0.978822,0.314197,3,3
2660,-0.857015,1.05862,2,2
2661,-0.437526,1.40062,2,-1
2662,-0.826486,0.612548,2,2
2663,1.63572,0.765184,3,3
2664,1.83189,1.0572,3,-1
2665,-0.579179,0.787649,2,2
2666,1.43817,0.609218,3,3
2667,1.29872,0.852525,3,3
2668,0.559216,1.06647,3,4
2669,-0.388572,1.44807,2,-1
2670,1.80555,1.03939,3,-1
2671,-1.42674,1.85141,2,-1
2672,-1.22267,1.32619,2,2
2673,-1.92148,1.71731,2,-1
2674,-0.998807,1.86134,2,-1
2675,-0.952514,1.40361,2,2
2676,1.30826,1.38034,3,-1
2677,0.706785,0.906685,3,3
2678,1.32735,0.103055,3,3
2679,0.857806,0.833476,3,3
2680,1.19463,0.71334,3,3
2681,1.2522,0.620008,3,3
2682,0.600648,0.967657,3,3
2683,0.815203,1.32185,3,-1
2684,-1.19108,1.546,2,2
2685,-1.87224,1.3977,2,-1
2686,1.41759,0.859456,3,3
2687,-0.708514,0.946734,2,2
2688,-1.35341,1.13604,2,2
2689,1.13927,-0.558416,3,-1
2690,-0.736948,0.961094,2,2
2691,-1.9217,1.04085,2,-1
2692,1.61049,1.07826,3,-1
2693,1.51399,0.728469,3,3
2694,-0.603587,1.1406,2,-1
2695,1.42185,0.781435,3,3
2696,1.07685,1.39265,3,-1
2697,-0.871781,0.429222,2,-1
2698,1.22098,0.442364,3,3
2699,-0.991886,0.793783,2,2
2700,-0.00766312,0.861117,2,-1
2701,1.37051,0.452892,3,3
2702,1.40285,0.87675,3,3
2703,-1.7841,0.397984,2,-1
2704,1.12781,0.799786,3,3
2705,1.92128,0.593917,3,-1
2706,1.46053,-0.0420628,3,-1
2707,-0.175316,0.830016,2,-1
2708,-1.74106,1.56409,2,-1
2709,-0.979617,1.06813,2,2
2710,0.644078,1.15819,3,-1
2711,-0.910471,0.708365,2,2
2712,-1.18648,1.49872,2,2
2713,-1.73454,1.44426,2,2
2714,-1.39411,1.295,2,2
2715,0.692121,0.949802,3,3
2716,1.35504,0.56174,3,3
2717,1.59999,1.4983,3,-1
2718,0.729402,1.32129,3,-1
2719,0.680871,0.790647,3,3
2720,-0.987539,0.691156,2,2
2721,0.822835,0.834744,3,3
2722,1.31928,0.837748,3,3
2723,1.69803,0.635462,3,3
2724,1.83332,0.550587,3,-1
2725,0.879638,0.538286,3,3
2726,-2.00237,0.935647,2,-1
2727,1.71778,0.140655,3,-1
2728,-1.46086,1.33589,2,2
2729,-0.870734,1.34282,2,2
2730,-1.6031,0.846395,2,2
2731,0.895039,1.28808,3,-1
2732,-1.51835,1.76284,2,-1
2733,-0.666846,0.655156,2,-1
2734,-1.39433,0.752244,2,2
2735,-0.72273,0.841988,2,2
2736,1.29863,1.06015,3,3
2737,0.723952,0.90165,3,3
2738,0.511162,1.02931,3,4
2739,0.905927,0.929092,3,3
2740,1.59311,0.72524,3,3
2741,-1.14098,1.09408,2,2
2742,0.807508,1.42224,3,-1
2743,0.896506,1.20692,3,-1
2744,1.19011,0.813886,3,3
2745,-1.4736,1.05854,2,2
2746,0.614325,-0.529417,3,-1
2747,1.15626,1.35964,3,6
2748,-0.931125,1.38709,2,2
2749,-1.27386,2.21206,2,-1
2750,-1.05201,1.51683,2,2
2751,1.07572,0.803184,3,3
2752,1.59129,0.139243,3,-1
2753,-0.443735,1.05439,2,-1
2754,-1.44894,0.879294,2,2
2755,0.955546,0.747586,3,3
2756,-1.15994,0.642193,2,2
2757,-1.10233,1.35686,2,2
2758,-1.12319,0.489674,2,2
2759,0.418116,1.00036,3,-1
2760,1.02666,0.374986,3,3
2761,0.599482,0.776168,3,3
2762,-0.702036,0.767236,2,2
2763,1.02099,0.962378,3,3
2764,-1.07222,1.66015,2,2
2765,-0.608978,0.912143,2,2
2766,1.18879,0.537769,3,3
2767,-0.832638,1.47926,2,2
2768,1.08859,0.318069,3,3
2769,0.802243,1.03961,3,3
2770,-0.683216,0.869782,2,2
2771,-1.50479,0.56451,2,5
2772,-0.892307,1.21105,2,2
2773,-1.06178,0.451861,2,2
2774,-0.797399,1.25851,2,2
2775,1.05195,0.870569,3,3
2776,-1.45437,1.31882,2,2
2777,-1.16517,1.42153,2,2
2778,1.184,1.80359,3,-1
2779,-0.268957,0.760921,3,-1
2780,-1.19452,1.68014,2,2
2781,-1.21184,0.684649,2,2
2782,1.13101,0.898918,3,3
2783,1.27861,0.473029,3,3
2784,-0.298291,1.15426,2,-1
2785,0.830444,1.25566,3,-1
2786,0.907236,1.16175,3,-1
2787,-1.51329,1.03404,2,2
2788,0.889882,0.768114,3,3
2789,-1.41543,1.39561,2,2
2790,0.960372,0.371972,3,3
2791,-0.837122,1.24522,2,2
2792,1.28596,0.556617,3,3
2793,-1.35488,0.714043,2,2
2794,1.23843,0.984363,3,3
2795,1.61571,0.224814,3,-1
2796,-1.55472,1.14559,2,2
2797,-1.33167,0.473564,2,-1
2798,-1.4851,1.17166,2,2
2799,1.50751,1.21429,3,-1
2800,-0.101827,1.24515,2,-1
2801,-1.43119,0.49719,2,5
2802,0.668854,0.716721,3,3
2803,1.31669,0.894568,3,3
2804,-1.22962,1.19914,2,2
2805,1.40474,0.239123,3,3
2806,-1.25404,1.09289,2,2
2807,-0.687019,1.2781,2,2
2808,1.00219,0.556337,3,3
2809,1.18009,1.92502,3,-1
2810,1.67472,0.324593,3,-1
2811,-1.02238,1.94413,2,-1
2812,-1.00357,1.48709,2,2
2813,1.24931,1.0686,3,3
2814,2.08531,0.611436,3,-1
2815,1.17535,0.70567,3,3
2816,0.0973736,1.32173,3,-1
2817,0.682488,0.267339,3,3
2818,-0.353052,1.25,2,-1
2819,1.50083,0.496662,3,3
2820,-0.221173,0.623287,2,-1
2821,1.28374,0.67447,3,3
2822,1.34958,0.57858,3,3
2823,-0.733727,1.87516,2,-1
2824,-1.36788,1.53422,2,2
2825,-1.3869,0.641568,2,2
2826,0.502242,0.600177,3,-1
2827,-1.16273,1.3113,2,2
2828,-1.0402,1.22568,2,2
2829,0.587801,0.943286,3,3
2830,0.931797,1.13694,3,-1
2831,1.38255,0.530936,3,3
2832,1.515,0.35077,3,3
2833,1.78709,0.946652,3,-1
2834,-0.785125,1.34335,2,2
2835,1.08994,0.612073,3,3
2836,0.899667,0.485275,3,3
2837,-1.77062,1.39181,2,2
2838,-1.01374,1.78906,2,-1
2839,-1.76363,0.699977,2,-1
2840,0.131931,1.98839,3,-1
2841,1.23613,0.372124,3,3
2842,0.697283,1.08149,3,-1
2843,0.743302,0.426536,3,3
2844,0.916,0.969718,3,3
2845,1.152,0.0868605,3,3
2846,-0.0805879,0.767195,3,-1
2847,1.48191,0.911714,3,3
2848,-0.670001,1.56761,2,-1
2849,-1.57258,0.520035,2,5
2850,-1.13836,0.76176,2,2
2851,1.21971,0.764969,3,3
2852,1.5873,1.66681,3,-1
2853,0.685059,0.338868,3,3
2854,1.1333,0.596343,3,3
2855,-1.2876,1.6002,2,2
2856,1.10383,0.410134,3,3
2857,-0.777621,0.162897,2,-1
2858,1.07998,0.508237,3,3
2859,0.581855,0.729635,3,3
2860,0.207029,1.05544,3,-1
2861,0.490167,0.344089,3,-1
2862,-0.895742,1.75838,2,-1
2863,-0.471914,1.4463,2,-1
2864,-0.734703,1.00488,2,2
2865,-1.06714,1.10101,2,2
2866,-1.12458,0.260827,2,-1
2867,-1.36747,1.17814,2,2
2868,0.877846,0.566147,3,3
2869,-1.22188,1.1339,2,2
2870,-1.07832,1.28635,2,2
2871,-1.41713,1.32629,2,2
2872,1.89419,1.25858,3,-1
2873,1.13484,0.0188415,3,-1
2874,-1.14912,0.536593,2,2
2875,2.43826,1.20174,3,-1
2876,0.0288516,0.26494,3,-1
2877,0.296416,1.2089,3,-1
2878,1.21875,0.460613,3,3
2879,1.2904,1.26695,3,3
2880,0.741199,0.556553,3,3
2881,-1.7787,0.69201,2,-1
2882,-1.9888,0.549998,2,-1
2883,-0.1255,0.966209,3,-1
2884,-0.690006,2.09553,2,-1
2885,0.614051,0.783941,3,3
2886,-1.87701,0.83265,2,-1
2887,-0.844502,0.952787,2,2
2888,-1.52676,1.18298,2,2
2889,0.639869,0.710155,3,3
2890,-0.500092,0.485055,2,-1
2891,1.06312,0.633933,3,3
2892,1.08814,1.42097,3,-1
2893,1.42017,1.01241,3,3
2894,1.20282,0.530971,3,3
2895,-1.84107,1.64971,2,-1
2896,1.37222,0.962247,3,3
2897,0.857809,0.646904,3,3
2898,1.0479,0.773746,3,3
2899,1.36009,0.658681,3,3
2900,1.21753,0.168522,3,3
2901,-0.495615,1.48033,2,-1
2902,1.01876,2.01139,3,-1
2903,-0.611775,0.448768,2,-1
2904,1.83191,1.23093,3,-1
2905,-1.64416,1.51934,2,-1
2906,0.926461,0.788493,3,3
2907,1.36353,0.819906,3,3
2908,1.4161,1.03736,3,3
2909,1.60745,1.28644,3,-1
2910,1.11005,0.382009,3,3
2911,-2.09813,1.78666,2,-1
2912,0.371425,0.761291,3,-1
2913,0.37449,0.34025,3,-1
2914,-1.07632,1.00526,2,2
2915,1.27607,1.13787,3,3
2916,-1.02637,0.822958,2,2
2917,-1.41492,1.13242,2,2
2918,1.40866,0.559012,3,3
2919,-0.738615,1.21832,2,2
2920,-0.451908,1.82798,2,-1
2921,-0.924769,1.44147,2,2
2922,0.833526,0.336607,3,3
2923,1.98698,0.474366,3,-1
2924,-0.450549,0.666858,2,-1
2925,1.10117,0.34499,3,3
2926,1.45367,0.455484,3,3
2927,-0.43059,0.729768,2,-1
2928,-1.05908,0.267392,2,-1
2929,1.19895,0.22855,3,3
2930,0.818203,0.765392,3,3
2931,-1.24031,1.17207,2,2
2932,-1.16969,1.81756,2,-1
2933,0.28276,0.0262505,3,-1
2934,-1.40074,1.12781,2,2
2935,-1.43756,1.24619,2,2
2936,2.20132,0.864437,3,-1
2937,0.391888,0.464681,3,-1
2938,1.07844,0.10061,3,-1
2939,-1.24822,0.876853,2,2
2940,1.41649,1.08149,3,3
2941,-1.28879,1.65338,2,-1
2942,-0.460543,1.29274,2,-1
2943,-1.18758,1.33963,2,2
2944,1.36984,-0.537328,3,-1
2945,0.884619,1.04787,3,3
2946,-1.00682,0.921698,2,2
2947,0.825818,1.399,3,-1
2948,-0.497505,1.16339,2,-1
2949,-0.882853,1.37308,2,2
2950,1.33699,0.952638,3,3
2951,-1.36401,0.888185,2,2
2952,0.732836,0.161949,3,-1
2953,-1.7738,0.988316,2,-1
2954,1.46671,0.279976,3,3
2955,1.54323,1.06618,3,-1
2956,-1.34441,0.964622,2,2
2957,-1.54408,0.921916,2,2
2958,-0.661283,1.27897,2,2
2959,-1.88294,1.15844,2,-1
2960,1.51873,0.885101,3,3
2961,-1.06499,0.675161,2,2
2962,-1.61013,0.57717,2,-1
2963,0.647778,0.809931,3,3
2964,-1.53136,1.27761,2,2
2965,-1.60222,0.623128,2,-1
2966,-1.0593,0.23329,2,-1
2967,0.646895,0.402893,3,3
2968,-1.15937,0.708869,2,2
2969,-0.523254,1.31351,2,-1
2970,-1.09835,1.30748,2,2
2971,-1.16541,1.56903,2,2
2972,-0.616012,1.38047,2,2
2973,-1.9362,0.848062,2,-1
2974,1.31936,0.170225,3,3
2975,-1.69249,1.21046,2,2
2976,-1.41531,0.00503042,2,-1
2977,-1.20627,0.956594,2,2
2978,1.49485,1.05323,3,3
2979,1.38434,1.05237,3,3
2980,-0.584238,0.709969,2,2
2981,0.970242,0.803921,3,3
2982,-0.563381,1.73059,2,-1
2983,1.6106,0.545701,3,3
2984,1.65445,0.92641,3,-1
2985,-1.4382,1.83486,2,-1
2986,-0.103945,0.30579,2,-1
2987,-0.206582,1.02371,2,-1
2988,-1.00069,0.910563,2,2
2989,1.14224,0.78934,3,3
2990,1.02799,0.963494,3,3
2991,0.11515,1.03666,3,-1
2992,-0.980583,1.26042,2,2
2993,0.778773,0.161564,3,-1
2994,-2.31222,1.46996,2,-1
2995,-1.31952,1.15846,2,2
2996,-0.716627,2.00028,2,-1
2997,-1.04071,1.73721,2,-1
2998,-1.71801,0.793784,2,-1
2999,-1.24863,0.728289,2,2
3000,1.01231,0.657851,3,3
