index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,component_0,component_1,component_2,component_3,component_4,reconstructed_0,reconstructed_1,reconstructed_2,reconstructed_3,reconstructed_4,reconstructed_5,reconstructed_6,reconstructed_7,reconstructed_8,reconstructed_9,reconstructed_10,reconstructed_11,reconstructed_12,reconstructed_13,reconstructed_14,reconstructed_15,reconstructed_16,reconstructed_17,reconstructed_18,reconstructed_19
8695,0,0,0,0,0.619449,0,0,0.668108,0,-1.41305,0,0,0,0,1.68246,1.74185,0,0,0,-0.452088,0.000691357,-2.32015e-06,2.70483e-06,1.31771e-06,0.000732604,0.0126471,0.00579964,-0.0145224,-0.0148303,0.0357798,0.0203358,0.0208819,0.0334963,0.0340523,0.00575326,0.00224955,-0.0452395,-0.0113586,-0.000360813,1.70789,1.76525,-0.0187852,0.0413275,0.0128475,0.0335456
8696,0,0,-0.558263,0,0,0,0,0,0,0,0,0,0,0,0,-0.338512,0,0,-0.20149,1.42078,-6.97909e-07,1.18124e-06,-8.48644e-05,-2.20381e-07,-0.000142043,-0.000829667,-0.000997494,3.9919e-05,-0.00170215,-0.00446051,-0.00293977,-0.000820799,-0.00111145,-0.00757745,0.00260716,-0.00372649,0.00344519,0.00579049,-0.000335968,-0.00337126,-0.341431,-0.00257454,-0.00206392,-0.206436,-0.00238889
8697,0,0,0,-0.650658,1.58455,0,0,0,0,0,0,0,0,0,0,0.289624,0,0.453876,0,0,8.79659e-07,-5.10289e-07,8.90171e-07,1.16415e-06,0.000121003,0.00236049,0.00544155,-0.000667878,-2.60226e-05,0.00367943,0.00060254,0.00113398,0.0023213,0.00624827,-0.00235762,0.00223965,-0.00504602,-0.00250599,0.00019222,0.0042285,0.289624,0.00025195,0.000564397,0.00423143,0.00116565
8698,0,0.888193,-0.453195,0.407254,0,0,0,0,0,0,0,0,0,0,-1.69731,0,0,-0.617217,0,0,-0.000695474,-1.35445e-06,-2.71998e-06,0.000388432,-1.11273e-06,0.0087255,0.915357,0.00837299,-0.00353578,-0.0197387,-0.0162307,-0.0132609,-0.0213711,0.00865146,-0.0138897,0.0103703,0.00740517,-0.00658082,-0.00274881,-1.71319,-0.005853,0.0094192,-0.0359078,-0.0126463,-0.0193435
8699,-0.728174,0,0,0,0,-0.659257,0,-1.32381,0,0,0,0.21535,0,0,-1.01721,0,0,0,0,0,-0.000414794,-4.52738e-07,1.60147e-06,3.43637e-06,-2.94288e-06,0.000936709,0.0162799,0.00635169,0.00887171,-0.00825335,-0.010104,-0.00850182,-0.0118112,0.00213182,-0.0120511,0.00678367,0.00900351,-0.0022448,0.00091709,-1.01721,-0.0141464,0.0122736,-0.0229343,0.00761861,-0.0160431
8700,0,-0.70654,0,0,-1.06107,0,0,0,-1.0339,0,0,0,0,0,0,0,0,0,1.20649,0,6.88157e-07,-3.02525e-06,0.000506213,-0.000311256,6.56055e-07,-0.0172498,-0.73865,0.00620542,0.0249627,0.00570488,0.0128857,-0.00375743,-0.00826771,-0.00240889,-0.00405815,0.00739403,0.0207457,-0.0148789,0.00407036,0.00322117,0.003358,0.022451,0.00653096,1.22666,0.000239172
8701,0,0,1.16624,0,0,0,0,0,1.28451,0,-1.26084,0,0,0,-0.260179,0,0,0,0,0,-0.000106095,-1.158e-07,4.0962e-07,8.78945e-07,-7.5272e-07,0.000239588,0.00416402,0.00162461,0.00226918,-0.00211102,-0.00258438,-0.00217457,-0.00302102,0.000545271,-0.00308239,0.0017351,0.00230289,-0.000574167,0.00023457,-0.260179,-0.00361831,0.00313931,-0.00586606,0.00194866,-0.00410346
8702,0,0,0,0,0,-0.700602,0,-1.05003,0,0,0,0.655692,0,0,1.14916,0,-1.08836,0,0,0,0.000468598,5.11463e-07,-1.8092e-06,-3.88211e-06,3.3246e-06,-0.00105821,-0.0183916,-0.00717557,-0.0100225,0.0093239,0.0114147,0.0096046,0.0133432,-0.00240835,0.0136143,-0.00766358,-0.0101714,0.00253597,-0.00103605,1.14916,0.0159813,-0.0138657,0.0259091,-0.00860683,0.0181241
8703,0,1.16421,0,0.0775998,1.29744,-1.1097,0,0,0,0,0,0,0,0,0,0,0.680113,0,0,0.236382,-4.39219e-06,-7.85169e-07,-7.0679e-06,0.000501627,4.97793e-06,0.00938838,1.16421,-0.00291696,-0.0240382,-0.00782163,0.000824209,0.00121275,-0.00217985,0.00667744,0.00815131,-0.00124373,-0.00998544,-0.00371623,-0.00560884,-0.0208081,0.0232681,-0.0144977,0.00309366,-0.0332393,0.00973369
8704,-0.978887,0,0,0,0,0,-1.48695,0,1.1404,0,0,0,-1.53999,0,-0.00974076,0,0,0,0,0,-4.63942e-06,-0.00061968,4.19594e-06,9.38447e-07,2.48833e-06,-0.0212209,0.00444185,0.0295249,-0.00386552,0.00948243,0.00859129,0.00390441,0.00204064,-0.0100998,-0.0204307,0.00223087,0.00272711,-1.54002,0.0416471,-0.0130498,0.0122229,-0.0125663,-0.016741,0.0205288,-0.0133885
8705,0,0,0,0,0,0,0,0,1.13631,-1.49871,0,0,0,-1.1277,0,0,-0.798568,0,0,1.72845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8706,-1.5938,0,0,0,0,-0.866787,0,0.0494821,0,1.23861,0,0.569631,0,0,0,0,0,0,0,0.911316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8707,0,0,-0.737822,0,0,0,0.595985,0,0,0,0,0,0,0,0,0,-1.18048,0,0,0.0552519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708,0.724023,-1.53534,0,0,0,0,0,0,0,0,0,0,0,0,-0.139811,0,0,0,0,0,-5.12193e-05,9.73239e-07,9.54113e-06,-0.000661064,-6.96929e-06,-0.0122525,-1.5331,0.00471985,0.0329205,0.00918063,-0.00247571,-0.00276789,0.00125135,-0.00851308,-0.0124062,0.00257259,0.0144061,0.00459236,0.00752289,-0.11237,-0.0326299,0.0208063,-0.00723208,0.0448825,-0.0150417
8709,-1.05989,0,-0.233235,0,-1.04517,-0.732715,0,0.492409,-0.0656878,0.617958,1.6527,0,0,0,0,0,-0.318174,-0.508001,1.60288,0.825646,-2.62706e-06,-4.65225e-06,0.00066683,-9.07108e-06,4.88518e-06,-0.0153476,-0.04266,0.00589233,0.0137828,0.00127284,0.0177839,-0.00401413,-0.0127416,0.00218352,0.00118074,0.00882055,0.0195107,-0.0227636,0.000885419,-0.0124976,0.0232217,0.0181382,0.011171,1.60288,0.00816577
8710,0,0,0,0.00950045,-0.0206738,0,0,0,0,0,0,0,-0.826321,0,-1.6368,1.42021,0,-0.36387,-0.211955,0,-0.000663143,-0.000335117,-7.89924e-05,1.29235e-05,0.000589327,0.00372032,0.0608203,0.0219759,0.0102056,0.00972428,-0.0109936,-0.00545015,-0.00478199,0.0283507,-0.0420092,0.0218939,-0.0114193,-0.839211,0.0246432,-1.61619,1.40101,0.0117807,-0.0444781,-0.16797,-0.0282804
8711,0,0,-0.656035,0,0,0,0,0,0.405264,1.18231,0,0,0,0,0,0,-1.30945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,0,-1.53818,0,0,0,0,-0.850455,0,0,0,0,0,-0.789238,0,0,0,1.01772,0,-0.833526,0,6.82715e-06,-0.000314123,-0.000335283,-0.000657579,-7.82764e-06,-0.0153033,-1.5138,0.01589,0.0225679,0.0145724,-0.00588433,0.00252781,0.0106097,-0.0151444,-0.0217952,-0.00183359,0.00440051,-0.772491,0.0282895,0.0322952,-0.0364844,0.00322218,-0.0183637,-0.779126,-0.0238895
8713,0,-0.241013,0,0.166043,0.851668,0,0,0,0,0,0,0,-0.510647,0.0514334,0,0,0,0,0,0,6.87968e-07,-0.000205316,2.84944e-06,-0.000103546,-1.96072e-07,-0.00898321,-0.239592,0.0103739,0.00366642,0.00478971,0.00271025,0.0010706,0.00116543,-0.00473812,-0.00842382,0.000975669,0.00294287,-0.509878,0.014968,0.00321042,-0.000718998,-0.00120454,-0.00611877,0.0136641,-0.00640363
8714,0,0,-0.941416,-0.529138,0,0,0,0,1.64719,0,0,1.11734,0,-1.01583,0,0.0442692,0,0,0,0,1.34457e-07,-7.79981e-08,1.36063e-07,1.77942e-07,1.84955e-05,0.000360803,0.000831745,-0.000102086,-3.97757e-06,0.000562404,9.20987e-05,0.00017333,0.000354813,0.000955053,-0.000360364,0.000342333,-0.000771289,-0.000383042,2.9381e-05,0.000646331,0.0442692,3.85108e-05,8.62685e-05,0.000646778,0.00017817
8715,0,-1.38312,0,0,0,0.561745,0,0,0,0,0,0,0,0,1.29734,0,0,0,0,0.408087,0.000534241,1.51022e-06,6.35438e-06,-0.000600331,-2.16063e-06,-0.0123483,-1.40388,-0.00463542,0.0172433,0.0198186,0.0119074,0.00940233,0.0176535,-0.0106519,0.00568582,-0.00717422,0.000380051,0.00727799,0.00549383,1.32206,-0.00960111,0.00157012,0.0255748,0.0297726,0.00889729
8716,0,0,0,0,0,0,0.309917,0,0,0,-0.913164,0,0,0,0.538222,0,0,-0.918105,0,0,0.000219474,2.3955e-07,-8.47364e-07,-1.81824e-06,1.55712e-06,-0.000495626,-0.00861394,-0.00336077,-0.00469415,0.00436697,0.0053462,0.00449844,0.00624946,-0.00112798,0.00637642,-0.00358934,-0.00476389,0.00118775,-0.000485246,0.538222,0.00748504,-0.00649416,0.0121349,-0.00403112,0.00848866
8717,0,0,0.980358,0,0,0,-0.279493,1.53111,0,-0.300506,0,0,0,0,0,0,-0.879156,-1.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8718,0,0.140547,0,0,0,1.17896,0,0,0,0,0,0,0,0,-1.72071,0,0,0,0,0,-0.000702195,-8.60638e-07,1.85579e-06,6.63707e-05,-4.37721e-06,0.00271792,0.168086,0.0103923,0.0121054,-0.0149056,-0.0169925,-0.0142352,-0.0202429,0.00441231,-0.0194016,0.0113251,0.0140248,-0.00424592,0.000874232,-1.72323,-0.0211209,0.0190118,-0.0384221,0.00887488,-0.0259634
8719,0,0.72088,0,-1.60348,0,1.33185,0,0,-1.09255,0,0,0,0,0,0,0,0,0,0,-1.29708,-2.71964e-06,-4.86176e-07,-4.37644e-06,0.000310607,3.08233e-06,0.00581328,0.72088,-0.00180618,-0.0148844,-0.00484315,0.00051035,0.000750935,-0.00134976,0.00413467,0.00504729,-0.000770114,-0.00618298,-0.00230109,-0.00347299,-0.0128844,0.0144076,-0.008977,0.00191559,-0.0205818,0.0060271
8720,0,-1.4405,-1.03878,0,0,0,0,-1.70314,-1.05573,0,0,0,0,0,0.0466868,0,0,0,1.73001,0,2.16369e-05,-4.02896e-06,0.000728391,-0.000630621,-7.5158e-07,-0.0282243,-1.48729,0.00967738,0.0442117,0.0114304,0.0186383,-0.00544286,-0.010513,-0.00600327,-0.00825829,0.0107477,0.0330001,-0.0198679,0.00785348,0.0589443,-0.00307724,0.0369518,0.00928184,1.77079,-0.00249392
8721,0,-1.4551,0,0,0,0,0,0,-0.972651,0,-1.17363,0,0,0,0,0,-0.776218,0,0,0,5.48961e-06,9.81349e-07,8.83387e-06,-0.000626963,-6.22171e-06,-0.0117341,-1.4551,0.00364579,0.0300444,0.00977592,-0.00103014,-0.00151577,0.0027245,-0.00834586,-0.010188,0.00155448,0.0124804,0.00464476,0.00701026,0.0260072,-0.0290818,0.0181201,-0.00386664,0.0415444,-0.0121657
8722,0,0,0,0,0,1.01491,0,0,0,0,-0.656785,0,0,-1.10897,1.26554,-0.191111,0,-0.344617,0,0,0.000515476,8.99984e-07,-2.57983e-06,-5.04347e-06,-7.6184e-05,-0.00272298,-0.023845,-0.0074616,-0.0110204,0.00784031,0.0121731,0.00982908,0.0131629,-0.00677525,0.0165488,-0.0099176,-0.00787184,0.00444642,-0.00126782,1.26275,-0.173512,-0.0154362,0.0281608,-0.0122707,0.0191905
8723,0,1.36195,0,0,0,0,0,-1.24444,-1.28007,0,0,0,0,0,0,0,0,0,0,0,-5.13818e-06,-9.18526e-07,-8.26835e-06,0.000586826,5.82341e-06,0.010983,1.36195,-0.0034124,-0.028121,-0.00915009,0.000964198,0.00141873,-0.00255009,0.00781158,0.00953578,-0.00145497,-0.0116814,-0.00434742,-0.00656148,-0.0243423,0.0272201,-0.0169601,0.00361911,-0.0388849,0.0113869
8724,0,-0.00458096,0,0,0,0.553757,0,0,0,0,0,0,0,0,1.45487,0,0,0,0,0,0.000593278,6.50619e-07,-2.2627e-06,-6.88869e-06,4.18947e-06,-0.00137667,-0.0278654,-0.00907304,-0.0125942,0.0118352,0.0144481,0.012155,0.0169015,-0.00307532,0.0172041,-0.00969746,-0.012838,0.00322525,-0.0012896,1.45495,0.0201413,-0.0174974,0.0327897,-0.0107657,0.0229074
8725,0,0,0,-0.815322,0,0,0,0,0,1.07649,0,0,0,0,-1.29696,0,0,0,0.712858,-0.114884,-0.000530036,-2.64627e-06,0.000298606,3.47181e-07,-1.57959e-06,-0.0056313,0.00178466,0.010719,0.0174412,-0.00995705,-0.00497364,-0.0126252,-0.020726,0.00368919,-0.0148402,0.0125721,0.0201567,-0.0129859,0.00156308,-1.30252,-0.00770924,0.0237157,-0.0242733,0.722572,-0.0168236
8726,0,0,0,0,0,0,0,0,-0.691425,0,1.72614,-0.901352,0.234178,0,0,0,0,0,-0.479246,-1.01086,8.8695e-07,9.56213e-05,-0.000200012,2.57447e-06,-1.8433e-06,0.00781709,0.0121032,-0.00624218,-0.00352019,-0.00183452,-0.00663836,0.000594088,0.00348212,0.000886067,0.00273619,-0.00296662,-0.00623511,0.240984,-0.00659642,0.00423984,-0.00882235,-0.00349439,-0.000827741,-0.482357,-0.000428937
8727,1.04136,-0.752089,-1.57917,0,0,0,1.66789,0,0,0,0,0,0,1.42319,-1.66226,0.830478,0,0,0,0,-0.000672469,-1.69583e-06,9.73544e-06,-0.000315101,0.000338944,0.0022343,-0.709882,0.0103488,0.0299518,0.00211628,-0.015316,-0.0114249,-0.0112366,0.0170865,-0.0317192,0.0183109,0.00669444,-0.00845334,0.00567317,-1.63669,0.792329,0.0301448,-0.0378578,0.046056,-0.0291622
8728,0,0,-0.0339943,0,0,0,0,0.743598,-1.65034,0,1.20499,0,0,0.18602,0,0,0,0,-1.71676,0,2.81371e-06,4.98279e-06,-0.000714208,9.71558e-06,-5.23227e-06,0.016438,0.0456909,-0.00631098,-0.014762,-0.00136327,-0.0190474,0.00429933,0.0136469,-0.00233865,-0.00126463,-0.00944724,-0.0208969,0.0243809,-0.000948328,0.0133855,-0.0248716,-0.0194269,-0.0119647,-1.71676,-0.00874595
8729,-1.65498,0,0,0,-1.66402,0,0,0,0,0,0.890624,0.10585,-0.267201,0,0,-1.40044,0,0,0,0,-4.36926e-06,-0.000105051,-3.57893e-06,-5.47199e-06,-0.000584658,-0.0150974,-0.0255682,0.00834167,-0.000559608,-0.0161324,-0.00140606,-0.00479164,-0.0108507,-0.0319686,0.0078751,-0.0104537,0.0248576,-0.255083,0.0062951,-0.0210205,-1.39829,-0.00341901,-0.00559564,-0.0169113,-0.00793268
8730,0,0,0,0,0,0,0,0,0.698953,0,0.0761848,0,0,0,0.744134,0,0.73253,0,0,0,0.00030344,3.31197e-07,-1.17155e-06,-2.51385e-06,2.15284e-06,-0.000685242,-0.0119094,-0.00464653,-0.00649003,0.00603768,0.00739154,0.00621944,0.00864037,-0.00155952,0.0088159,-0.00496254,-0.00658645,0.00164216,-0.00067089,0.744134,0.0103487,-0.00897869,0.0167774,-0.00557334,0.0117362
8731,0,0,-0.0727071,0,0,0,0,0,0,0,0.555031,0,0,-1.61576,0,-0.360949,0,0,0,0,-1.09629e-06,6.35956e-07,-1.10939e-06,-1.45085e-06,-0.000150802,-0.0029418,-0.00678162,0.000832355,3.24311e-05,-0.00458555,-0.000750926,-0.00141324,-0.00289297,-0.00778701,0.00293823,-0.0027912,0.00628869,0.00312313,-0.000239558,-0.00526985,-0.360949,-0.000313997,-0.000703389,-0.0052735,-0.00145271
8732,0,0.801199,-0.857292,0,0,1.71476,0,-1.58533,0,0,0,0,0,0,0,0,1.08961,0,-0.958542,0,-1.45164e-06,2.24176e-06,-0.000403637,0.000350639,5.0436e-07,0.015639,0.82671,-0.00553112,-0.0247851,-0.00614394,-0.0100678,0.0032351,0.00611951,0.00328957,0.00490355,-0.00613072,-0.0185395,0.0110555,-0.00438944,-0.00684623,0.00212596,-0.020824,-0.00455141,-0.981417,0.00181539
8733,1.40369,0,0,0,0,1.73452,0,0,-0.786145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8734,0,0,0,0,0,-0.21736,0,0,0,0,-1.57215,-0.497379,0,0.392996,0,-0.031285,0.466142,-0.919775,0,0,-9.50202e-08,5.51211e-08,-9.61557e-08,-1.25751e-07,-1.30707e-05,-0.000254978,-0.000587792,7.21438e-05,2.81094e-06,-0.00039745,-6.5086e-05,-0.000122492,-0.000250746,-0.000674934,0.000254669,-0.000241926,0.000545068,0.000270695,-2.07635e-05,-0.00045676,-0.031285,-2.72155e-05,-6.09658e-05,-0.000457076,-0.000125912
8735,0,0,0,1.57774,0,0,0.47004,0,0,0,0,0,0,0,0,0,0,0,0,-0.397584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,1.23696,0,-0.22778,0,0,0,0,0,0,0,0,0,-0.0763978,0,0.0661087,0.397883,0,0,0,-0.594401,2.81328e-05,-3.14132e-05,1.32623e-06,1.4209e-06,0.000166549,0.00212874,0.00663014,0.000131365,-0.000808302,0.00606549,0.00191543,0.00230812,0.00406344,0.00794322,-0.0034635,0.00274339,-0.00738631,-0.0796946,0.00227011,0.0717536,0.399415,-0.00108077,0.00144625,0.00633277,0.00198743
8737,0.352848,0,0,0,0,0,0,0.253279,0,0.978372,-1.35345,0,0,0,1.47,0,0,0,0,0.329448,0.000599431,6.54265e-07,-2.31434e-06,-4.966e-06,4.25283e-06,-0.00135367,-0.0235266,-0.009179,-0.0128208,0.0119272,0.0146016,0.0122862,0.0170687,-0.00308076,0.0174154,-0.00980327,-0.0130112,0.00324402,-0.00132531,1.47,0.0204433,-0.017737,0.033143,-0.0110099,0.0231844
8738,0,0,0,0,0,0.243817,0,-1.39481,0,0,0,1.02616,1.3176,0,0,0,0,1.25926,0,0,5.71e-07,0.000530185,-3.57686e-06,-7.74767e-07,-2.15309e-06,0.018164,-0.003667,-0.025209,0.00337996,-0.00818065,-0.00743336,-0.00341021,-0.00184271,0.00865869,0.0173814,-0.00185312,-0.00225951,1.3176,-0.0356251,0.00283117,-0.0105737,0.0108521,0.0141354,-0.0175017,0.0113236
8739,0,0,0,0.883808,-0.961747,0.6281,-1.13708,0,0,-0.687662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8740,0,0.881117,0,0,0,0,0,0,0,0,0,0,0,0.854638,0,0,0,0.954153,0,-0.0746977,-3.32416e-06,-5.94243e-07,-5.34923e-06,0.000379649,3.76747e-06,0.00710545,0.881117,-0.00220766,-0.018193,-0.00591968,0.000623791,0.000917853,-0.00164979,0.00505372,0.0061692,-0.000941295,-0.00755733,-0.00281258,-0.00424497,-0.0157483,0.0176101,-0.0109724,0.00234139,-0.0251567,0.0073668
8741,1.70575,0.835863,0,0.167806,0,0,0,0,0,0.896743,0,0,-0.308723,0,-1.25095,0,1.00447,0,0,0,-0.000513392,-0.000125347,-2.26695e-06,0.000364558,4.59384e-07,0.00363649,0.856743,0.0116236,-0.0071403,-0.0138486,-0.0100923,-0.00878559,-0.0156584,0.00538704,-0.0130404,0.00788365,0.00443254,-0.314152,0.00544812,-1.26655,0.00178628,0.00214224,-0.029295,-0.0103947,-0.0153943
8742,0,1.52777,0,0,0,0.690588,-1.63833,0.376645,0,0,0,0,-1.46808,0,0,0,0,0,0,0,-6.39999e-06,-0.000591768,-5.28967e-06,0.000659137,8.93143e-06,-0.00791834,1.53186,0.0242602,-0.0353108,-0.00114919,0.00936392,0.00539116,-0.000807406,-0.000884943,-0.00866978,0.000432648,-0.0105861,-1.47296,0.0323335,-0.0304606,0.0423155,-0.0311166,-0.0116901,-0.0241186,0.000156443
8743,0,0.641496,-1.26806,0,0.748222,-0.871758,0,0,0,0,-1.62719,0,1.38058,0,0,1.17178,0,1.26067,0,1.52336,1.73714e-06,0.000553031,-4.04082e-06,0.000280301,0.000490052,0.0337556,0.65967,-0.0307234,-0.00980913,0.00200504,-0.00489672,0.00168298,0.00625981,0.0380317,0.0131651,0.00643436,-0.0282852,1.36839,-0.0396408,0.00860899,1.17353,0.00440175,0.0187992,-0.0195337,0.0219443
8744,0.792471,0,1.30985,0,0,-1.33778,0,0,0.134519,0,0,1.57105,-0.163981,0,-1.70048,0,0,0,-1.4643,0,-0.000691086,-6.24907e-05,-0.000606055,1.41279e-05,-9.11449e-06,0.013326,0.0666433,0.00837265,0.00181914,-0.0139419,-0.0322122,-0.0101211,-0.00787548,0.000491442,-0.0233878,0.003513,-0.00249141,-0.146938,0.00515794,-1.68942,-0.0435467,0.00259739,-0.0503039,-1.44938,-0.0356885
8745,0,0,0,0,0,-0.282721,0,-1.18953,0,-1.58868,-0.865091,0,0,0,0,0,0,0,0,1.14633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8746,0,0,0,0,0,0,0,0,0,0,0.642762,0,0,0,0,0.132909,0,0,0,0,4.03678e-07,-2.34173e-07,4.08502e-07,5.34234e-07,5.55287e-05,0.00108323,0.00249714,-0.000306491,-1.19418e-05,0.0016885,0.000276507,0.000520387,0.00106525,0.00286735,-0.00108192,0.00102778,-0.00231563,-0.00115,8.82102e-05,0.00194047,0.132909,0.00011562,0.000259003,0.00194181,0.000534918
8747,0,-1.09547,0,0,0,0,0.954082,0,0,0,1.22342,0,1.46733,0,0,0,0,0,0,0.334491,4.76874e-06,0.000591174,2.66723e-06,-0.000472871,-7.08178e-06,0.0113941,-1.09955,-0.025329,0.0263829,-0.0017505,-0.00905363,-0.00493889,-9.72161e-07,0.00335949,0.0116866,-0.000893415,0.00687957,1.47082,-0.0343959,0.0227324,-0.0336695,0.0257271,0.0128308,0.0117861,0.00345144
8748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166206,0,0,0,-0.0805286,0,-0.562061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8749,0,0.473894,1.05894,0.657625,0.142172,-1.63243,0,0.974993,0,-0.310918,0,0,-0.795225,-1.38505,0,0,0,0,0,0,-2.13247e-06,-0.000320309,-7.18205e-07,0.000204655,3.32576e-06,-0.00714119,0.476107,0.0140273,-0.0118247,0.00175357,0.00482185,0.00255186,0.000224842,-0.00250783,-0.00717243,0.000612175,-0.00270087,-0.796738,0.0192182,-0.0101787,0.015853,-0.012451,-0.00727204,-0.00296707,-0.00287216
8750,0,-1.1738,-1.17543,0,0,0,-1.1551,0,0,0,0,-0.951028,0,0,0,0,-0.569615,-1.5039,0,-0.827164,4.42836e-06,7.91636e-07,7.12611e-06,-0.000505759,-5.01893e-06,-0.0094657,-1.1738,0.00294099,0.0242362,0.00788605,-0.000830998,-0.00122274,0.00219781,-0.00673244,-0.00821845,0.00125397,0.0100677,0.00374684,0.00565504,0.0209795,-0.0234597,0.0146172,-0.00311914,0.0335131,-0.00981386
8751,0,1.25135,0.296432,0,0.490294,0,0,0,0,1.16759,0,0,1.0952,0,0,0,0,0,0,0,-4.24631e-06,0.000439852,-1.057e-05,0.000538528,3.56084e-06,0.0251892,1.2483,-0.0240893,-0.0230279,-0.0152069,-0.00529281,-0.00153109,-0.00387469,0.0143744,0.0232091,-0.00287715,-0.012611,1.09121,-0.0356407,-0.0200122,0.0162207,-0.00656246,0.0150747,-0.0502748,0.0198746
8752,0,0,-1.31597,-0.858249,0,0,0,0,1.00158,0,0,-1.26128,0,1.71288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8753,0,0,0,0,0,0,0,0,0,0,0,0.363986,0,0,0,1.14935,0,0,0,1.4523,3.49084e-06,-2.02503e-06,3.53256e-06,4.61984e-06,0.00048019,0.00936738,0.0215943,-0.00265041,-0.000103268,0.0146015,0.00239112,0.0045001,0.00921188,0.0247957,-0.009356,0.00888785,-0.0200247,-0.00994478,0.000762807,0.0167804,1.14935,0.00099984,0.00223976,0.016792,0.00462576
8754,1.54186,0,0,-1.57301,0,0.239596,0,0,0,0,0,0,1.71467,0,0,0,0,0,0,0,7.43078e-07,0.000689963,-4.6548e-06,-1.00825e-06,-2.80195e-06,0.0236379,-0.0047721,-0.032806,0.00439856,-0.010646,-0.0096735,-0.00443792,-0.00239803,0.0112681,0.0226195,-0.00241158,-0.00294044,1.71467,-0.0463612,0.00368438,-0.0137602,0.0141225,0.0183953,-0.0227761,0.0147361
8755,-1.53114,0,0.845374,0.497044,0,0,0,0,-0.30858,-1.5497,0,0,0,0,-0.272658,0.915096,0,0,0,1.70892,-0.000108404,-1.73366e-06,3.24185e-06,4.59936e-06,0.000381533,0.00770928,0.0215568,-0.0004077,0.00229579,0.00941327,-0.000804541,0.00130407,0.00416848,0.0203135,-0.0106794,0.00889472,-0.0135301,-0.00851962,0.000853159,-0.259297,0.911304,0.00408593,-0.00436413,0.0154118,-0.000617282
8756,0,-1.59995,0,-1.10473,0,0,0,0,0,0,0,0,0,0,0,0,-0.911879,0,0,0.256086,6.0361e-06,1.07904e-06,9.71328e-06,-0.000689376,-6.84108e-06,-0.0129023,-1.59995,0.00400873,0.0330353,0.0107491,-0.0011327,-0.00166666,0.00299573,-0.00917668,-0.0112022,0.00170923,0.0137228,0.00510715,0.00770812,0.0285962,-0.0319769,0.019924,-0.00425156,0.0456801,-0.0133768
8757,0,0,0,0,0.390396,0,0,0,0,0,0,0,0,-0.0379636,0,0,0.162517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758,-0.297071,-1.45255,0,0,0,0,0,0.27157,0,0,0,0,-0.350569,0,0,0,1.16611,0,0,0,5.32807e-06,-0.000140085,9.77007e-06,-0.000625657,-5.63794e-06,-0.0165464,-1.45157,0.0103467,0.0290924,0.0119354,0.000949433,-0.000605767,0.00321001,-0.010635,-0.0147947,0.00204481,0.0130597,-0.345932,0.0164766,0.0252083,-0.0262175,0.015201,-0.00762083,0.0461282,-0.0151572
8759,0,0,-0.00570215,-0.894138,0,0.104431,0,0,0,0,0.258969,0,0,1.0242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8760,0,0,0.754552,0,-0.540029,0,0,0,0,0,-1.26313,0,0,0.475594,0,0,0,1.21557,0,0.272664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8761,0,0,0,-1.53134,0,-1.41827,0,0,-1.19339,0,1.61126,0,0,0,0,-0.78085,0,0.477421,0,0,-2.37163e-06,1.37578e-06,-2.39998e-06,-3.13866e-06,-0.000326235,-0.00636407,-0.0146709,0.00180066,7.0159e-05,-0.00992005,-0.0016245,-0.00305731,-0.00625843,-0.0168459,0.00635634,-0.00603829,0.0136045,0.00675635,-0.000518241,-0.0114004,-0.78085,-0.000679278,-0.00152166,-0.0114083,-0.00314268
