index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,component_0,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,reconstructed_0,reconstructed_1,reconstructed_2,reconstructed_3,reconstructed_4,reconstructed_5,reconstructed_6,reconstructed_7,reconstructed_8,reconstructed_9,reconstructed_10,reconstructed_11,reconstructed_12,reconstructed_13,reconstructed_14,reconstructed_15,reconstructed_16,reconstructed_17,reconstructed_18,reconstructed_19
7041,1.71546,-0.628751,0,0,0,0,0,0,0,0,0,0,0,0,-1.08915,0,0,0,0,0,1.83551e-06,-2.52859e-07,-2.81315e-07,-2.68718e-06,6.82644e-07,-0.000270788,5.58172e-06,3.81539e-06,5.32804e-07,-1.95953e-06,-0.00486827,-0.628751,0.00327428,0.0267343,0.00865492,-0.0012507,-0.00145664,0.00246174,-0.00353086,-0.00899888,0.000938273,0.00565261,0.000861293,0.00308418,0.00526782,-0.0124989,0.00772854,-0.00178142,0.0180725,-0.00543706
7042,0,0,0,0,0,0,0,0,0,0,0,0,-0.252779,0.964858,0,0,-0.910412,0,0,1.05262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7043,-1.41989,0,0,0,0,0,0,0,0,0,0,-1.67448,0,0.0583027,0,0,1.4789,0,0.212945,0,5.31746e-08,9.82842e-07,-2.21849e-07,6.48866e-07,3.09848e-07,-1.20485e-06,7.36282e-07,8.85706e-05,-7.08557e-07,9.16792e-08,-0.00204319,-0.00570706,0.00146217,0.00362822,0.000236351,0.00464143,-0.00101523,-0.00341285,0.000308509,0.000397299,0.0012152,0.00260281,-0.00150448,6.20508e-05,-0.000820202,0.00307133,0.00245369,0.00154264,0.212945,0.00105912
7044,0,0,0,0,-0.571089,0,0,0,0,-0.504293,0,0,0,0,0,0,0,-0.643506,0,0,-0.000231955,4.80559e-06,-3.67611e-06,-1.00875e-06,3.4627e-07,-8.38404e-08,1.22211e-07,-3.64895e-07,-7.47988e-07,-0.00021702,0.0207827,-0.000204441,0.00120485,0.00076017,-0.576063,0.0229241,-0.0173248,-0.00382014,0.00017368,-0.509316,-0.00408015,0.0161171,-0.00358023,0.0034551,-0.0108994,-0.00520477,-0.0010281,-0.00637815,-0.0015963,0.000575334
7045,0,0,0.504227,0,0,0,0,-1.3655,0,-0.806809,0,0,0,0,0,-0.776935,0.359963,0,0,0,-8.10846e-06,1.11317e-06,1.09248e-06,-0.000326429,0.000205462,-5.05286e-06,-2.97206e-06,2.32496e-06,-0.000555266,-0.000342649,-0.0140165,-0.0234588,0.506608,-0.0140876,-0.0392197,0.00558851,0.0050356,-1.35314,-0.00963402,-0.79336,-0.00668488,0.0317291,-0.0156342,-0.0143019,-0.0344907,-0.786475,0.0150048,0.0271817,0.0115068,-0.0168837
7046,0,-0.0397097,0,0,0,0,0,0,0,0,0,-1.63869,0,0,0,0,0.860444,0.632505,0,0,1.15925e-07,-1.59697e-08,-1.77669e-08,-1.69713e-07,4.31134e-08,-1.7102e-05,3.52522e-07,2.40967e-07,3.365e-08,-1.23757e-07,-0.000307463,-0.0397097,0.000206792,0.00168844,0.000546615,-7.89898e-05,-9.19962e-05,0.000155475,-0.000222997,-0.000568338,5.92581e-05,0.000356999,5.43963e-05,0.000194786,0.000332697,-0.00078939,0.000488108,-0.000112508,0.0011414,-0.000343386
7047,0.528928,-0.0758221,0.893241,0,0,-0.5383,0,0,0,0,0,0,0,0,0,0,-0.89902,0,0,0,1.03613e-05,-0.000229984,-7.15609e-06,-1.59502e-06,0.000362761,-3.37288e-05,-3.60796e-06,-9.16889e-07,4.52526e-06,-5.93364e-06,-0.00625336,-0.0810053,0.894561,-0.0182031,0.0504556,-0.539841,-0.0334358,0.022779,-0.00754197,-0.0286032,0.00669646,0.0168269,-0.0142414,-0.0183492,-0.0103987,-0.00723614,0.00260435,0.00935474,-0.0043277,-0.00191485
7048,0,0,0,0,0,0,0,1.34987,0,1.5368,0,1.2663,0,0,0,0,0,-1.44015,0,-0.280935,9.00277e-06,-3.39124e-06,-3.87142e-06,-1.25035e-06,-6.33866e-06,3.70451e-06,1.38386e-06,-3.63007e-06,0.000546427,0.000654081,-0.0123162,0.0169837,-0.0292022,0.00638704,0.043352,-0.0164062,-0.0180697,1.32588,-0.0128585,1.51763,0.0106205,-0.0247834,0.0197533,-0.002383,0.0346128,-0.00515994,-0.00443294,-0.0273258,-0.0178234,0.00757192
7049,0,-0.118164,0,0,0,0,0,-0.398447,-0.840589,0,0,-0.0651974,0,-0.136399,0,0,0,1.41829,0,-0.0749859,-1.33338e-06,7.77519e-09,1.65336e-06,-1.77853e-06,-1.84901e-06,-5.05868e-05,1.7815e-06,1.99553e-06,-0.000162639,7.8903e-07,-0.00656168,-0.116761,-0.00927882,0.0087217,-0.00669611,0.000150041,0.00778686,-0.397985,0.00284648,0.0039679,0.000159094,-0.00182901,0.000882781,-0.00382936,-0.00359318,-0.00852976,0.00712587,0.00571819,0.00955446,-0.00586213
7050,0,0,0,0.397328,0.129716,0,0,0,0,0,0,0,0,-1.17206,0,0,-0.682733,1.06024,-1.11341,0,5.1192e-05,-7.16456e-06,4.79201e-07,-2.73036e-06,-3.39898e-06,2.85444e-06,0.000156547,-0.000461773,3.52369e-06,6.62443e-07,0.0137609,0.0133634,-0.0164503,0.376775,0.123629,-0.0339693,0.00204444,0.0168829,0.000986602,0.00342862,0.000613879,-0.0118753,0.00825213,-0.000721484,0.00187371,-0.0129542,-0.0156332,-0.00783893,-1.10687,-0.00894378
7051,0,0,1.20387,0,0,0,0,1.60451,0,0,0,0,0,-1.08849,0.812959,0,-1.59652,0,-0.252368,0,1.50502e-05,-1.73256e-06,-1.25833e-05,3.24465e-06,0.000496168,-9.55714e-07,-1.1975e-05,-0.000108447,0.000662078,-1.39498e-05,0.0138172,-0.00445402,1.24198,-0.0594841,0.0744079,-0.00892509,-0.0594408,1.63809,-0.0274511,-0.0674277,0.0103454,0.0325177,-0.0248015,-0.000557632,0.0120796,0.0163303,-0.0164695,-0.015898,-0.26929,0.0141772
7052,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45129,-1.40397,0,0,0.125523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,0,0,0,0,0,0,0,0,1.08674,-0.559753,-1.69723,0,0,0,0,0,-0.0998237,0,-0.257489,0,-1.27241e-06,-2.14628e-08,-4.27061e-07,1.24229e-06,4.37401e-06,-2.67042e-07,-2.29822e-06,-0.000107353,2.64364e-06,-0.000239777,0.0139244,-0.00101601,0.0210774,-0.011276,-0.00580622,-0.00011182,-0.00213728,0.0128644,-2.08001e-05,-0.560234,-0.00531645,0.00944748,-0.00626521,0.00623345,-0.0059599,0.00579247,-0.00835309,0.000618519,-0.258595,0.00193414
7054,0,0,0.10767,0,0,0,0,0,0,0,0,0,0,0,-0.184496,0,0,0,0,1.63314,7.47218e-07,-3.0864e-08,-5.34423e-07,-9.96909e-08,4.36963e-05,-1.03845e-07,-7.29146e-07,1.49261e-07,5.27894e-07,-8.21104e-07,-0.00101449,-0.000498089,0.10767,-0.00360386,0.00368241,-0.000167574,-0.00252074,0.00264151,-0.00115828,-0.00395026,0.00104785,0.00214284,-0.00211799,-0.0016312,-0.000657221,-0.000439947,0.000830393,0.000921637,0.000704359,-0.000363027
7055,0,0,0,0,0,0,0,0,0,0,0,1.68036,-1.26378,0,0,-0.94691,0,0,0,-1.46277,-5.01484e-06,-7.48109e-07,-1.52336e-06,-0.000395517,9.27993e-07,-3.80521e-06,-4.68089e-08,-2.90965e-06,-3.16494e-06,3.26245e-06,-0.00782812,-0.0176992,0.00409534,5.79836e-05,-0.024358,-0.00350359,-0.00723188,-0.0153605,-0.0204102,0.0153012,-0.00729797,0.0163915,0.00422475,-0.000787146,-0.00693018,-0.94691,-0.000686985,-0.00177742,-0.0137725,-0.00393577
7056,0.707965,0,0,0,0,0,1.72268,0,0,0,0,-1.00268,0.434605,0,0,-0.819385,0.874924,0,0,0,6.38434e-06,8.35861e-06,0.000750698,-0.000339222,-9.08556e-06,-2.50091e-06,-6.97554e-06,-4.49524e-06,-1.11674e-05,5.04771e-06,-0.0104919,-0.0112155,-0.0430982,-0.0328227,0.029183,0.0383306,1.71642,-0.0531109,-0.0245672,0.0240063,-0.010905,-0.00397101,-0.000959295,-0.00693931,0.00998456,-0.80501,0.00677108,-0.0153704,-0.0209669,0.00351511
7057,0,0,0,-0.0909784,0,1.32131,0,0,-0.187737,0,0,0,0,0,0,-0.257409,0,-1.56513,0,0,-1.0815e-05,0.000563879,6.49967e-06,-0.000106432,4.45611e-07,1.99597e-07,-4.11515e-05,5.33086e-06,-8.96431e-07,-2.05332e-06,-0.0101272,0.00118073,0.00186516,-0.111755,-0.0518098,1.32164,0.0298339,-0.00474131,-0.0122556,-0.0097357,0.00163121,0.00781635,-0.00705026,0.0127286,0.0126107,-0.252301,0.0130611,-0.00480867,0.025105,-0.00447101
7058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60085,0,0,-1.12902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,-0.0634103,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47852,0,0,0,0.43445,0,1.08487e-07,2.00519e-06,-4.52617e-07,1.32382e-06,6.32151e-07,-2.45814e-06,1.50216e-06,0.000180702,-1.4456e-06,1.87044e-07,-0.00416852,-0.0116435,0.00298311,0.00740228,0.000482204,0.00946944,-0.00207127,-0.0069629,0.000629421,0.000810569,0.00247924,0.00531025,-0.00306944,0.000126596,-0.00167338,0.00626612,0.00500602,0.00314728,0.43445,0.00216082
7060,0,0,0,0,0,0.251325,0,-0.843011,0,0,0,0.833682,0,0,-0.289867,-0.272032,-0.835226,-0.633662,0,-1.59257,-6.83159e-06,0.000107144,4.42754e-06,-0.000116113,-3.99646e-06,-3.51659e-07,7.10889e-07,3.09009e-06,-0.000345262,2.86539e-06,-0.0154799,-0.00162632,-0.0201891,0.00388451,-0.0334128,0.251133,0.0207416,-0.847689,0.000398835,0.0139161,-0.00114805,-0.000646395,0.00123293,-0.00713194,-0.00908179,-0.284138,0.0142417,0.0113978,0.0148384,-0.0121898
7061,0,1.08115,0,0,0,0,-0.477655,0.230269,0,0,-0.490823,0,0,0,-0.675382,0,0,-1.12719,0,0,-5.1597e-06,-2.09428e-06,-0.000209017,4.51705e-06,2.71074e-06,0.00046523,-8.0983e-06,-6.75121e-06,9.54706e-05,2.08381e-06,0.0126654,1.0792,0.0130204,-0.0389922,-0.0240085,-0.00954066,-0.479808,0.237077,0.00595766,0.00921822,-0.000330752,-0.00301492,-0.000617997,-0.00102006,-0.0108407,0.0210783,-0.0186104,0.00340043,-0.0321257,0.0102275
7062,-0.869611,0,1.12012,0,0,0,0,0,0,0,-0.324721,0,0,0,0,0,0,0,0,0,7.77347e-06,-3.21085e-07,-5.55971e-06,-1.03711e-06,0.000454582,-1.08032e-06,-7.58546e-06,1.55279e-06,5.4918e-06,-8.54212e-06,-0.010554,-0.00518173,1.12012,-0.0374917,0.0383089,-0.00174331,-0.0262238,0.0274802,-0.0120499,-0.0410954,0.010901,0.0222924,-0.0220339,-0.0169697,-0.00683721,-0.00457686,0.00863876,0.00958799,0.00732759,-0.00377665
7063,0,0,0,0,0,0,1.18384,0,0,0,1.52,0,0.278828,0.604598,0,0,0,0,0,0.265054,7.36948e-06,6.18897e-06,0.000516791,2.08089e-06,-6.7955e-06,5.44152e-07,-4.7658e-06,-1.35891e-06,-5.79225e-06,1.52878e-06,-0.00255503,0.0028176,-0.0320527,-0.0225905,0.0345394,0.0284245,1.18384,-0.0273639,-0.00474567,0.00739831,-0.00315423,-0.0124762,-0.00317151,-0.00430066,0.0109825,0.00987868,0.00506166,-0.0095057,-0.00621869,0.00475604
7064,0.157292,0,0,0,-1.33682,0,1.02565,-1.69952,0,0,0,0,1.43389,0,0,0,0,0,0.903248,0.261817,-0.000540967,1.85548e-05,0.000446933,-7.51265e-06,-2.2211e-05,9.50629e-08,5.37376e-06,0.000379651,-0.000707687,4.07655e-06,-0.0104721,0.000433737,-0.109128,0.0278961,-1.34139,0.0880176,1.02226,-1.76508,0.0118324,0.0204753,0.000910354,-0.000934992,0.00261415,-0.0274849,-0.0243662,-0.0370082,0.0479445,0.00395776,0.922724,-0.0174657
7065,0.827225,0,-1.23311,0,0,-1.10208,0.56633,0.957352,0,0,0,1.09025,0,0,0,0,0,-1.20639,0,0,7.06885e-06,-0.000467086,0.000243742,4.2882e-06,-0.00049859,2.85178e-07,7.93045e-06,-1.07857e-05,0.000382366,9.63651e-06,0.0295942,0.00153047,-1.22278,0.0389256,0.032964,-1.08749,0.550552,0.915172,0.0076657,0.0459392,-0.0177876,-0.0269036,0.0276113,0.016595,0.0123655,0.0203585,-0.0314006,-0.0257079,-0.0511233,0.0216507
7066,0,0,0,0,0.258579,-0.615025,1.43341,0,0,0,0.120087,0,0,0,0.275589,0,1.48035,0,0,0,0.000117958,-0.000256642,0.000624048,3.29593e-06,-6.25302e-06,-2.49153e-07,-4.38019e-06,-4.57239e-06,-5.85261e-06,3.62226e-06,-0.00468943,-0.000926029,-0.0289788,-0.020829,0.321951,-0.588744,1.42577,-0.0271899,-0.00283269,0.0172348,-0.00595152,-0.0191308,-0.00183138,-0.0101264,0.00902003,0.0158203,-0.00156307,-0.00541077,-0.0213693,0.00881188
7067,0,0,0,-1.68045,0,0,0,-1.49477,-0.467889,0,0,0,0,0,0,-0.0758869,0,0,0,0,-2.6022e-06,5.10813e-06,1.20877e-05,-3.65528e-05,3.95737e-06,1.39939e-05,-0.000676968,-9.34082e-07,-0.000607737,8.29899e-07,-0.0448801,0.0668749,0.0190655,-1.66657,-0.0126556,0.0249314,0.0571946,-1.4807,0.000675121,0.00399477,-0.0295285,-0.0214487,-0.00214585,-0.0127834,-0.00308186,-0.0989774,0.029413,0.0298822,-0.0050906,-0.00183886
7068,0,0,0,0,0.196386,0,0,0,0,0,0,1.47974,0,0,0,0,0.227897,0,0.411141,0,7.94928e-05,6.0661e-07,6.2039e-07,2.22762e-06,1.95033e-06,-2.83151e-06,9.43359e-07,0.000171053,-5.57239e-07,5.55011e-07,-0.00754312,-0.0134013,0.00948643,0.00460953,0.196842,0.0027824,0.00295503,-0.00256868,0.000645055,0.00249435,0.00255746,0.00338496,-0.0041782,0.000886082,1.07835e-05,0.0106649,0.00342232,0.00594125,0.411347,0.00284302
7069,0,0,0,0,0,-0.00661558,0,0,-0.817581,0,0,0,0.754559,0,0,0,0,0,0.942062,0,2.83676e-07,1.52514e-06,-1.0145e-06,2.86511e-06,1.37285e-06,-5.33284e-06,3.27902e-06,0.000391802,-3.13364e-06,4.19285e-07,-0.00900524,-0.0252608,0.00647997,0.0161552,0.00127743,0.013918,-0.00464311,-0.0150914,0.00139548,0.00182221,0.00535007,0.0114947,-0.00661614,0.000210745,-0.00369715,0.0135619,0.010791,0.00684822,0.94191,0.00470707
7070,0,0,1.4314,0,0,0.118063,0,0,0,0,0,0,0,0,0,0,-0.167996,0,0,0,9.06941e-06,4.99683e-05,-6.51513e-06,-1.22796e-06,0.000580876,-1.33395e-06,-1.00813e-05,2.55792e-06,7.00012e-06,-1.11605e-05,-0.0140902,-0.00639126,1.4312,-0.0497688,0.0448183,0.115835,-0.0308034,0.0349926,-0.0159454,-0.0536683,0.0143932,0.0288455,-0.0288647,-0.0205478,-0.00751314,-0.00539282,0.0121837,0.0118307,0.0120728,-0.00521057
7071,0,0,0,0,0,0,0,-0.780481,0,-0.757956,1.20611,0,0,0,0,0.0865144,0,0,-1.41608,0,-4.81886e-06,-4.77903e-06,4.01513e-06,3.20714e-05,4.11694e-07,6.62021e-06,-5.3636e-06,-0.000586568,-0.000311355,-0.00032317,0.018751,0.0315963,0.00145641,-0.0262184,-0.0231239,-0.0223428,0.0186449,-0.744551,0.00716567,-0.75091,-0.0126573,-0.00741539,8.39033e-05,-0.000434833,-0.0123032,0.0668555,-0.0124344,0.00512387,-1.40426,-0.0118117
7072,0,0,-0.730596,0,-1.21862,0,0,0,0,0,0,0,0,0,0,0,0,-0.6823,0,0,-0.000497705,8.22041e-06,-2.88125e-06,-5.3726e-06,-0.000304891,3.83986e-06,7.91504e-06,-1.30043e-06,-8.61324e-06,3.22601e-06,0.0292118,0.0181632,-0.771944,0.0393193,-1.24361,0.0394792,-0.0133953,-0.0428731,0.00755299,0.0160864,-0.00842093,-0.00436119,0.0222736,0.00631359,-0.00543394,-0.026396,0.00252601,-0.0246388,-0.00605785,-0.00248926
7073,0,0,0,0,-0.506754,0,0,0,0,0,0.461424,0,1.69495,0,0,0,0,0,0,0,-0.000204858,3.33131e-06,-2.70613e-06,-2.51545e-06,-3.48896e-06,1.30376e-06,1.23398e-06,-1.19605e-07,-2.09219e-06,-9.75396e-07,0.00928491,0.00614756,-0.0171941,0.00618165,-0.506754,0.0159443,-0.0126831,-0.0103749,-0.000127479,-0.00445704,-0.00054506,0.00423287,0.00328598,-0.0019773,-0.00411415,-0.012218,0.00339354,-0.00764527,-0.000531622,-0.00205949
7074,0,0,0,0.999852,0,0,0,0,0,0,0,0,0,0,0,-0.5041,0,0,0,0,-5.10677e-06,-3.3498e-06,-4.26723e-06,-0.000210512,-6.22985e-06,-9.85581e-06,0.000404397,1.72175e-06,-3.48828e-06,3.98178e-06,0.00955845,-0.0469254,-0.0310531,0.999883,-0.0251758,-0.0160067,-0.020233,-0.0172802,-0.00440584,0.0191302,0.0132975,0.0158159,0.00533647,-0.00269185,-0.0124163,-0.504158,-0.00523531,-0.00529979,0.00878545,-0.0119929
7075,0,0,0,0.256157,0,0,0,0,0,0,0,-1.44875,0,0,0.690746,0.59456,0,0,0,0,2.52443e-06,-2.86434e-07,7.10381e-08,0.000248355,-2.3053e-06,3.83252e-07,0.00010364,2.6649e-06,1.52523e-06,-1.47332e-06,0.00843172,0.0015052,-0.0110856,0.25612,0.0121665,-0.00142308,0.000343621,0.00731269,0.0144705,-0.00679338,0.00898447,-0.00847582,-0.00186173,-8.80346e-05,0.00211565,0.594545,-0.000816207,6.8022e-07,0.0127769,-6.44708e-05
7076,1.19222,0,0,0,0,0,0,0,0.481524,0,0,0,0,-0.825922,0,-0.670661,0,-0.171461,0.286731,0,-3.48023e-06,7.93545e-07,-1.37766e-06,-0.000279256,1.07447e-06,-4.31742e-06,9.58255e-07,0.0001172,-3.19568e-06,2.43412e-06,-0.00829554,-0.0202203,0.00486939,0.00492648,-0.0169336,0.00376825,-0.00648909,-0.0154747,-0.0140404,0.0113722,-0.00353261,0.0151142,0.000966443,-0.000473954,-0.0060128,-0.666525,0.00281734,0.000818283,0.276977,-0.00136144
7077,0,-0.933298,0,-0.517447,-0.982619,0,-1.18761,0,0,0,0,0,0,-0.135124,0,0,0,0,0.0616086,0,-0.000400622,1.68741e-06,-0.000522376,-1.07901e-05,4.63459e-06,-0.000396263,-0.000193626,3.07271e-05,3.273e-06,-7.46896e-06,0.00564612,-0.906447,0.0212968,-0.442065,-0.998034,0.00920667,-1.20618,0.0147113,-0.00398137,-0.0349917,-0.00504077,0.0261982,0.0087987,0.0062525,-0.00689656,-0.0512361,0.0162045,-0.00523349,0.0853013,-0.0114065
7078,0,0,0,0,0,0,1.39522,-0.752792,0,0,0,-0.913666,0,0,0,-1.46623,1.45247,0,-1.39243,-1.3878,-2.59839e-06,-1.86591e-07,0.000611385,-0.000616628,-1.23338e-05,3.20121e-06,-9.11983e-06,-0.000582848,-0.00031456,8.44046e-06,-0.0124408,0.0158828,-0.0596889,-0.0432735,-0.0142795,-0.00154752,1.40589,-0.78651,-0.0325827,0.0405061,-0.0229965,-0.011805,0.0140036,-0.0150231,-0.00108317,-1.48634,-0.000423928,-0.0126065,-1.40945,-0.0165594
7079,0,0,0,1.2442,0,0,0,0,0,0,0,-0.424621,0,0,0,0,0,0,0,0,-3.03264e-06,-3.67286e-06,-4.30092e-06,5.77033e-08,-8.36712e-06,-9.74363e-06,0.000503259,4.07008e-06,-2.24411e-06,2.79362e-06,0.0170803,-0.0466683,-0.0413551,1.2442,-0.0151921,-0.0175975,-0.0203868,-0.0113275,0.00803855,0.0136689,0.021382,0.00882228,0.00384188,-0.00282825,-0.0108596,-7.14789e-05,-0.00605966,-0.00541751,0.0200563,-0.0123165
7080,0,0,0,0,0.40116,0,0,0,0,1.07293,0,0,1.60906,0,0.555076,0,0.928697,0,-0.974025,0,0.000164244,-9.36958e-06,4.48977e-06,-4.86177e-06,-7.75752e-06,7.78339e-06,-1.64596e-06,-0.000404544,1.47219e-06,0.000459743,-0.0199591,0.036413,-0.0368666,-0.00828485,0.41066,-0.0443955,0.0211338,0.00707544,-0.00198541,1.07464,0.00224708,-0.0393978,0.0197764,-0.0108106,0.0203334,-0.0225979,-0.00358569,-0.00576493,-0.971483,-0.00937628
7081,0,1.34821,1.16491,0,0,0,0.49708,0,0,0,0,1.58666,0,0,0,0,0,0,0.314487,0,7.32139e-06,4.25845e-06,0.000211488,6.51548e-06,0.000468901,0.000577967,-2.07712e-05,0.000123668,1.09041e-06,-3.90464e-06,-0.00462747,1.33558,1.14659,-0.100444,0.0361342,0.0196586,0.471431,0.00677048,-0.00649767,-0.0197495,0.00979528,0.00966846,-0.0283154,-0.0259758,-0.0150061,0.030725,-0.00183879,0.0120781,0.280744,0.011292
7082,0,0,0,-1.23215,0,0,0,0,1.5833,0,0,0,0,0,-1.28554,1.12724,0,0,0,0,8.97313e-06,4.52786e-06,6.07272e-06,0.000470782,7.18133e-06,1.41791e-05,-0.000498327,-5.66874e-07,5.99004e-06,-6.65031e-06,-0.0075959,0.067286,0.0360792,-1.23222,0.0440416,0.0215978,0.0287985,0.0295035,0.0163365,-0.0317516,-0.012487,-0.0282499,-0.00883398,0.0037379,0.0190044,1.12731,0.00681877,0.00748094,-0.00346667,0.0168825
7083,0,1.38682,0,0,0,0,0,0,0,0.450758,0,0,0,0,0,0,0,0,0,0,-3.07568e-06,-3.82012e-07,1.18041e-06,4.29486e-06,-5.3297e-06,0.000598659,-1.11777e-05,-8.20984e-06,-2.61412e-06,0.000197321,0.00151429,1.3932,-0.025619,-0.0534198,-0.0146445,-0.00167081,0.00592255,-0.0124661,0.00750428,0.470607,0.00102843,-0.0226101,0.00461047,-0.0118828,-0.00602107,0.0199135,-0.0127093,0.00192904,-0.0389708,0.00940357
7084,0,1.42606,0,0,0,0,0,0,0,0,0,-0.162181,-0.564024,-1.23669,0,0,0,0,0,0,-4.1631e-06,5.73506e-07,6.38046e-07,6.09477e-06,-1.5483e-06,0.00061417,-1.26598e-05,-8.65363e-06,-1.20844e-06,4.44439e-06,0.0110417,1.42606,-0.00742634,-0.0606357,-0.0196301,0.00283669,0.00330378,-0.00558343,0.00800829,0.0204102,-0.00212808,-0.0128206,-0.00195349,-0.00699518,-0.0119479,0.0283487,-0.017529,0.00404041,-0.04099,0.0123317
7085,-0.107584,0,0,0,0,0,-0.420203,0,0.413975,0,0,0,0,0,0,-0.422387,0,0.736976,0.79481,0,-4.65429e-06,1.13795e-06,-0.000184942,-0.000174744,3.98251e-06,-6.3876e-06,4.41889e-06,0.000329772,-2.00049e-06,1.25483e-06,-0.0102111,-0.0301966,0.0186614,0.0215865,-0.0222429,0.00567189,-0.427218,-0.0098774,-0.0062684,0.00568226,0.00239988,0.0214551,-0.00260517,0.001407,-0.010051,-0.41443,0.00705525,0.00833903,0.790874,0.000509367
7086,0,-1.68737,1.73606,0,0,0,0,0,1.02142,0,0,0,1.26618,0,0,0,0,0,0,0,1.6974e-05,-1.17624e-06,-9.37191e-06,-8.81897e-06,0.000706384,-0.000728385,3.22295e-06,1.2646e-05,9.94157e-06,-1.84981e-05,-0.0294225,-1.6954,1.74484,0.0136384,0.0826018,-0.00605843,-0.0445532,0.0491979,-0.0281517,-0.0878436,0.0194134,0.0497206,-0.0318387,-0.0180243,0.00354025,-0.0406369,0.0341301,0.0100796,0.0598579,-0.0204448
7087,0,0,0,0.239117,0,0,1.35266,-1.49275,0,-0.626105,-0.314694,0,0,0,0,-1.63847,0,0,0,0,-8.47884e-06,6.58367e-06,0.000592641,-0.00068449,-9.86316e-06,-8.62599e-06,9.23615e-05,-1.30106e-06,-0.00062022,-0.000255811,-0.0215257,-0.0399753,-0.0489996,0.219552,-0.0429571,0.0306289,1.36266,-1.543,-0.0256499,-0.567347,-0.0164903,0.0190583,-0.00191706,-0.0162812,-0.0264761,-1.63972,0.0186607,0.0104774,-0.00524944,-0.018281
7088,0,-1.54716,-0.777422,0,0,-0.699038,0,0,0,0,0,0,0,0.0814166,0,0,0,1.09049,0,0,4.23916e-06,-0.000298685,-3.24834e-07,-6.46901e-06,-0.000313604,-0.000665852,2.12955e-05,4.91458e-06,-2.39465e-06,2.55432e-06,-0.00108306,-1.54493,-0.768163,0.102806,0.0192032,-0.700906,-0.00141854,-0.0122777,0.00291241,0.0132014,-0.00799684,-0.00368195,0.021601,0.0126293,0.0104597,-0.0302793,0.00624743,-0.00854014,0.0233467,-0.00848191
7089,0,0,0.428106,0,0,0,0,0,0,0,0,0,0,0.965046,0,-0.154286,0,-0.664133,-1.47612,0,1.7853e-06,-7.05763e-06,-8.35272e-07,-6.93382e-05,0.000171743,7.31907e-06,-8.01065e-06,-0.000613848,6.49495e-06,-3.36873e-06,0.00885412,0.0346968,0.418637,-0.0394704,0.00903442,-0.0334113,-0.00416349,0.0316578,-0.0100696,-0.0159675,-0.00544644,-0.00685168,0.00269605,-0.00704419,0.00194326,-0.177325,-0.0138191,-0.00731857,-1.47557,-0.0094265
7090,-1.5251,0,0,0,0,0,0,-1.38862,-0.972141,0,-0.294183,0,-1.5973,-0.806496,0,0,1.70076,0,0,1.06161,-5.84915e-06,1.92712e-07,5.94635e-06,-4.43829e-06,-6.89107e-06,1.05803e-06,2.55283e-06,4.45565e-06,-0.000567161,4.03327e-06,-0.0196795,0.00488847,-0.034482,0.0128858,-0.0290052,0.00134207,0.0280919,-1.38862,0.0122328,0.0197225,-6.00818e-05,-0.0100765,0.00251245,-0.0153657,-0.0159728,-0.0215405,0.0197723,0.0210951,0.0214612,-0.0168689
7091,0,0,0,0,0,-0.819209,0,0.786693,0,0,0.244601,0,0,0,0,0,0,0,0,0.00991891,9.31124e-06,-0.000349673,-7.46032e-06,1.83883e-06,4.16344e-06,-9.22757e-07,1.24435e-06,-6.50429e-06,0.000321436,-5.88698e-07,0.0153341,-0.00436883,0.0209437,0.00559112,0.0451376,-0.819969,-0.0347064,0.787557,-0.00313618,-0.003178,-0.00317667,0.0032252,0.00348564,0.000808922,0.000554736,0.00903934,-0.0191405,-0.00902358,-0.0309539,0.0122238
7092,0,0,0,-0.868569,0,1.38457,0,0,0,0,0,0,-1.4439,0,0,0,0,0,0,0,-8.0196e-06,0.000593374,9.91771e-06,1.10155e-06,5.40251e-06,7.34846e-06,-0.000355868,3.88552e-06,1.35685e-06,-4.81711e-06,-0.0189971,0.0352819,0.0264888,-0.890357,-0.0379106,1.39686,0.0459922,0.0064469,-0.0120241,-0.0230553,-0.00950003,-0.00196141,-0.0109789,0.01532,0.0219375,0.00539742,0.0176481,-0.00116579,0.0177659,0.00409036
